date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wtravel_outside_state_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2021-04-24,202116,CT,9,-6.142857142857140,-6.714285714285710,63.857142857142900,-18.142857142857100,-23.571428571428600,6.285714285714290,141.33428571428600,553.0,0.0,1858560.0,1131207.0,79.47949942857140,6.805325085714290,94.55173022857140,17.212263228571400,33.93235535714290,14.8,587.3333333333330,0.0,8047.0,52.0,0.5884704857142860,0.5704454857142860,334766.0,5704.0,205963.0,5762.0,211946.0
2021-05-01,202117,CT,9,-6.428571428571430,-5.571428571428570,52.42857142857140,-19.285714285714300,-22.571428571428600,6.0,140.85285714285700,513.0,0.0,1967859.0,1278176.0,95.29910205714290,5.651155942857140,106.50860328571400,18.353570357142900,39.801258700000000,11.1,611.0,0.0,8097.0,50.0,0.6015559285714290,0.7570488571428570,339233.0,4467.0,190786.0,4171.0,195150.0
2021-05-08,202118,CT,9,-3.0,0.14285714285714300,53.142857142857100,-16.857142857142900,-22.0,5.428571428571430,145.93285714285700,417.0,1.0,2034240.0,1421453.0,83.93391562857140,7.370333285714290,91.95055245714290,16.38355525714290,38.3536739,10.3,611.0,0.0,8137.0,40.0,0.5172381,0.4286247571428570,342718.0,3485.0,138494.0,2330.0,140922.0
2021-05-15,202119,CT,9,-1.0,-1.1428571428571400,78.71428571428570,-12.428571428571400,-22.428571428571400,4.571428571428570,151.73714285714300,319.0,0.0,2089008.0,1558917.0,86.34842627142860,4.847981985714290,91.82279332857140,16.302105042857100,39.250925600000000,4.7,554.3333333333330,0.0,8173.0,36.0,0.5307441714285710,0.5429825285714290,344977.0,2259.0,139222.0,1963.0,141245.0
2021-05-22,202120,CT,9,0.5714285714285710,0.0,91.14285714285710,-12.571428571428600,-21.142857142857100,4.0,159.55142857142900,255.0,0.0,2181139.0,1667001.0,88.00602305714290,5.472674314285710,89.68198944285710,16.95297817142860,37.69700078571430,3.8,587.0,0.0,8212.0,39.0,0.6798944714285720,0.6798944714285720,346325.0,1348.0,95567.0,1188.0,96821.0
2021-05-29,202121,CT,9,0.14285714285714300,-0.42857142857142900,65.42857142857140,-13.571428571428600,-22.0,4.857142857142860,160.33714285714300,119.0,0.0,2245018.0,1738122.0,86.80475258571430,2.875668385714290,80.63685497142860,18.63150022857140,41.88011374285710,4.2,614.3333333333330,4.333333333333330,8238.0,26.0,0.5014378714285710,0.48414645714285700,347341.0,1016.0,60522.0,555.0,61116.0
2021-06-05,202122,CT,9,-1.1428571428571400,-0.2857142857142860,67.0,-16.0,-27.571428571428600,6.142857142857140,155.73285714285700,115.0,0.0,2273773.0,1771729.0,88.30069895714290,4.315560928571430,73.27390334285710,20.41971757142860,43.64047742857140,3.0,551.6666666666670,0.0,8246.0,8.0,0.6506958000000000,0.6410976571428570,347891.0,550.0,76171.0,530.0,76730.0
2021-06-12,202123,CT,9,2.7142857142857100,2.0,91.85714285714290,-12.0,-20.428571428571400,3.857142857142860,169.95142857142900,81.0,0.0,2314257.0,1852892.0,88.27381451428570,5.655819228571430,67.50424512857140,19.9606281,42.982436657142900,1.4,578.6666666666670,0.0,8261.0,15.0,0.5711497285714290,0.5632839000000000,348350.0,459.0,67962.0,357.0,68339.0
2021-06-19,202124,CT,9,3.4285714285714300,3.4285714285714300,95.42857142857140,-9.714285714285710,-23.285714285714300,3.7142857142857100,175.14,59.0,0.0,2349262.0,1924103.0,88.26101654285720,1.6991374428571400,57.883231300000000,21.19481552857140,44.922364471428600,2.4,572.0,0.0,8270.0,9.0,0.6953993428571430,0.6972638714285720,348665.0,315.0,64811.0,310.0,65142.0
2021-06-26,202125,CT,9,1.0,0.0,92.0,-9.428571428571430,-26.285714285714300,3.5714285714285700,176.94285714285700,66.0,0.0,2373795.0,1957375.0,89.24260762857140,2.140217542857140,49.93470585714290,21.1729548,47.18907477142860,1.8,589.0,0.0,8275.0,5.0,0.6268557571428570,0.6047223142857140,349120.0,455.0,66120.0,284.0,66419.0
2021-07-03,202126,CT,9,0.42857142857142900,1.0,62.857142857142900,-9.285714285714290,-27.857142857142900,4.714285714285710,175.1242857142860,46.0,0.0,2396382.0,1998375.0,100.81867075714300,2.888306157142860,51.29531842857140,28.001422357142900,54.51024761428570,1.8,600.0,5.0,8279.0,4.0,0.5305332,0.5547713,349476.0,356.0,59286.0,354.0,59657.0
2021-07-10,202127,CT,9,-3.0,-1.2857142857142900,84.42857142857140,-11.285714285714300,-34.142857142857100,6.0,168.52857142857100,46.0,0.0,2418107.0,2019396.0,87.69768135714290,4.1328827285714300,42.709176414285700,23.761824942857100,48.18612421428570,1.9,610.0,17.0,8279.0,0.0,0.30851258571428600,0.3273706571428570,349969.0,493.0,51528.0,484.0,52021.0
2021-07-17,202128,CT,9,1.5714285714285700,-0.2857142857142860,85.28571428571430,-10.285714285714300,-25.571428571428600,4.0,178.73571428571400,67.0,0.0,2439162.0,2037904.0,88.02350557142860,1.8487250142857100,41.250943285714300,23.782086828571400,47.633081728571400,2.2,579.3333333333330,0.0,8282.0,3.0,0.6042313571428570,0.6109744857142860,350675.0,706.0,48733.0,781.0,49529.0
2021-07-24,202129,CT,9,2.4285714285714300,1.4285714285714300,101.57142857142900,-8.0,-25.142857142857100,3.4285714285714300,179.57857142857100,105.0,0.0,2463515.0,2056252.0,89.33989172857140,1.743699557142860,41.86664684285710,22.3022448,46.943887400000000,3.0,611.6666666666670,23.666666666666700,8286.0,4.0,0.7315331285714290,0.7315331285714290,352037.0,1362.0,63260.0,1593.0,64875.0
2021-07-31,202130,CT,9,1.1428571428571400,1.4285714285714300,94.57142857142860,-8.571428571428570,-24.714285714285700,3.857142857142860,175.5942857142860,151.0,1.0,2491746.0,2071334.0,88.56198614285720,5.092109828571430,42.6395858,23.51244224285710,45.54797010000000,5.2,568.6666666666670,0.0,8293.0,7.0,0.8296317571428570,0.8570113000000000,354335.0,2298.0,74397.0,2609.0,77029.0
2021-08-07,202131,CT,9,1.4285714285714300,3.2857142857142900,96.28571428571430,-8.571428571428570,-25.571428571428600,3.7142857142857100,171.68142857142900,226.0,0.0,2521720.0,2085971.0,88.0253038,5.747188371428570,48.15178314285710,24.213376042857100,43.915641471428600,7.0,605.3333333333330,19.333333333333300,8296.0,3.0,0.5484623142857140,0.5557584714285710,358076.0,3741.0,82789.0,3311.0,86126.0
2021-08-14,202132,CT,9,-0.7142857142857140,1.1428571428571400,77.14285714285710,-9.571428571428570,-26.428571428571400,4.285714285714290,170.94142857142900,306.0,0.0,2553252.0,2103924.0,89.09459532857140,5.726398914285710,57.436683571428600,25.741271614285700,42.876903385714300,8.6,636.3333333333330,50.333333333333300,8307.0,11.0,0.5016878428571430,0.5587979285714290,361836.0,3760.0,93704.0,4307.0,98049.0
2021-08-21,202133,CT,9,2.2857142857142900,7.142857142857140,82.0,-5.142857142857140,-26.142857142857100,3.857142857142860,174.86714285714300,336.0,0.0,2582447.0,2124469.0,89.05727582857140,7.692490771428570,60.630011128571400,27.988011342857100,44.697467685714300,9.8,623.0,39.0,8337.0,30.0,0.7720252000000000,0.801482,365856.0,4020.0,96614.0,4461.0,101120.0
2021-08-28,202134,CT,9,-6.285714285714290,-6.285714285714290,50.714285714285700,-16.714285714285700,-29.571428571428600,6.571428571428570,166.99428571428600,385.0,0.0,2612564.0,2147149.0,88.98096312857140,6.385556014285710,66.3667779857143,27.35069962857140,42.14197975714290,10.3,612.3333333333330,24.666666666666700,8358.0,21.0,0.9528009285714290,0.9528009285714290,370708.0,4852.0,101255.0,4744.0,106052.0
2021-09-04,202135,CT,9,1.8571428571428600,4.0,68.14285714285710,-6.428571428571430,-25.142857142857100,3.857142857142860,177.17142857142900,294.0,0.0,2640590.0,2170847.0,101.99316370000000,9.391809728571430,78.99334497142860,27.46994987142860,47.25066902857140,8.7,610.3333333333330,24.0,8394.0,36.0,0.7418463571428570,0.7027250857142860,375135.0,4427.0,109694.0,3967.0,113719.0
2021-09-11,202136,CT,9,-1.0,1.8571428571428600,81.28571428571430,-10.714285714285700,-29.428571428571400,4.857142857142860,166.76428571428600,322.0,0.0,2659022.0,2189710.0,89.00109358571430,4.5649627,71.06987871428570,23.144246342857100,44.449938128571400,8.9,629.6666666666670,37.666666666666700,8424.0,30.0,0.3771143428571430,0.44716918571428600,378933.0,3798.0,117431.0,4348.0,121834.0
2021-09-18,202137,CT,9,-0.42857142857142900,2.142857142857140,75.85714285714290,-10.571428571428600,-22.428571428571400,2.857142857142860,167.45142857142900,278.0,0.0,2681578.0,2213520.0,89.1615467142857,7.952532414285720,71.87765338571430,22.546825828571400,44.701624828571400,6.4,666.3333333333330,68.33333333333330,8463.0,39.0,0.9138273428571430,0.9737683,384342.0,5409.0,121125.0,4393.0,125568.0
2021-09-25,202138,CT,9,-1.4285714285714300,1.7142857142857100,72.42857142857140,-10.285714285714300,-19.285714285714300,2.857142857142860,170.09142857142900,244.0,0.0,2700703.0,2234599.0,89.02518121428570,8.951860985714290,71.03514952857140,22.663152071428600,44.565596042857100,5.9,655.0,55.0,8501.0,38.0,1.0740906142857100,1.1056442,387733.0,3391.0,108829.0,3162.0,112039.0
2021-10-02,202139,CT,9,-0.7142857142857140,3.0,64.71428571428570,-10.285714285714300,-18.0,2.5714285714285700,171.74142857142900,249.0,0.0,2725169.0,2251614.0,88.7463526,10.524343742857100,71.79829344285710,22.96132044285710,45.16667744285710,4.8,615.3333333333330,16.0,8650.0,149.0,0.5756914571428570,0.5873675285714290,391066.0,3333.0,136277.0,3476.0,139808.0
2021-10-09,202140,CT,9,-1.8571428571428600,3.5714285714285700,56.0,-11.428571428571400,-18.0,3.4285714285714300,173.74142857142900,234.0,0.0,2750654.0,2269622.0,89.28454161428570,6.196522885714290,72.43957404285720,22.20554062857140,46.05191121428570,6.0,608.3333333333330,5.333333333333330,8667.0,17.0,0.9280666285714290,0.9513009714285710,394008.0,2942.0,148905.0,3605.0,152569.0
2021-10-16,202141,CT,9,-1.0,2.4285714285714300,63.285714285714300,-10.428571428571400,-20.285714285714300,3.5714285714285700,174.96142857142900,223.0,0.0,2768535.0,2283531.0,87.92255482857140,4.773082157142860,70.76962465714290,21.82242097142860,45.39906955714290,7.7,616.6666666666670,4.0,8718.0,51.0,0.9160483142857140,0.943077,397123.0,3115.0,144241.0,3663.0,147956.0
2021-10-23,202142,CT,9,-1.1428571428571400,2.2857142857142900,61.0,-11.0,-17.285714285714300,3.0,174.29714285714300,200.0,0.0,2789281.0,2298914.0,87.9655474,9.527224542857140,70.35027485714290,23.472205342857100,44.48289642857140,5.5,659.6666666666670,34.666666666666700,8739.0,21.0,0.8412289857142860,0.8660728142857140,400226.0,3103.0,139941.0,3388.0,143369.0
2021-10-30,202143,CT,9,-4.428571428571430,1.1428571428571400,18.428571428571400,-17.285714285714300,-17.428571428571400,4.857142857142860,163.6442857142860,183.0,0.0,2816311.0,2316323.0,87.7014637,10.680369200000000,69.9379051,22.985668457142900,46.61082154285710,6.5,645.0,14.666666666666700,8764.0,25.0,0.9838549857142860,1.0491299,402583.0,2357.0,129486.0,3037.0,132567.0
2021-11-06,202144,CT,9,-1.7142857142857100,3.0,41.0,-16.142857142857100,-17.285714285714300,3.857142857142860,159.02428571428600,191.0,0.0,2843906.0,2333884.0,100.21113314285700,7.168771471428570,77.99949594285720,23.24778332857140,56.22784097142860,7.1,668.6666666666670,32.666666666666700,8790.0,26.0,1.070161242857140,1.1582258714285700,404969.0,2386.0,111644.0,3011.0,114708.0
2021-11-13,202145,CT,9,-3.0,0.2857142857142860,25.285714285714300,-17.571428571428600,-18.285714285714300,5.0,159.44714285714300,236.0,0.0,2887220.0,2351438.0,88.87994434285710,8.442716885714290,66.88759702857140,19.966528885714300,48.49019438571430,6.9,667.3333333333330,23.333333333333300,8809.0,19.0,0.9223584857142860,0.9319172,407750.0,2781.0,125574.0,4461.0,130104.0
2021-11-20,202146,CT,9,-2.2857142857142900,2.4285714285714300,16.0,-16.571428571428600,-15.857142857142900,4.285714285714290,164.20571428571400,246.0,2.0,2941633.0,2365846.0,89.35227198571430,10.798725685714300,67.24753425714290,20.583033200000000,47.22290050000000,9.8,661.3333333333330,16.0,8850.0,41.0,1.8222864857142900,1.8033801285714300,412918.0,5168.0,139129.0,5868.0,145088.0
2021-11-27,202147,CT,9,-8.0,4.0,4.285714285714290,-14.428571428571400,-34.142857142857100,8.285714285714290,164.08714285714300,320.0,3.0,2970430.0,2373359.0,88.86103998571430,9.51955207142857,65.84245744285710,20.928263285714300,49.951855685714300,10.9,684.6666666666670,31.666666666666700,8865.0,15.0,1.275031257142860,1.2698954142857100,418473.0,5555.0,125722.0,6725.0,132518.0
2021-12-04,202148,CT,9,-4.857142857142860,0.8571428571428570,2.0,-17.142857142857100,-16.857142857142900,5.142857142857140,159.23142857142900,461.0,14.0,3020474.0,2402528.0,90.41293895714290,10.42448297142860,66.09742377142860,22.982798585714300,49.03144514285720,13.8,743.6666666666670,85.66666666666670,8925.0,60.0,1.1661524428571400,1.238977042857140,425275.0,6802.0,164544.0,12870.0,177577.0
2021-12-11,202149,CT,9,-5.714285714285710,1.0,-3.7142857142857100,-24.0,-15.857142857142900,5.571428571428570,154.2885714285710,662.0,16.0,3065440.0,2445752.0,89.48102707142860,13.256107557142900,70.11330305714290,19.82593402857140,42.97676068571430,22.1,714.6666666666670,50.0,8972.0,47.0,1.8493403571428600,1.8654068857142900,439423.0,14148.0,162292.0,13412.0,175871.0
2021-12-18,202150,CT,9,-1.4285714285714300,4.857142857142860,3.2857142857142900,-22.0,-16.0,5.0,163.97,779.0,16.0,3101250.0,2469606.0,88.36995372857140,16.435595271428600,69.78923608571430,18.67395152857140,46.7481853,29.7,682.0,26.333333333333300,9002.0,30.0,1.9845457571428600,1.8881461857142900,455566.0,16143.0,166912.0,16816.0,183950.0
2021-12-25,202151,CT,9,-7.0,10.714285714285700,-11.0,-26.285714285714300,-35.285714285714300,8.571428571428570,148.0142857142860,741.0,25.0,3128940.0,2482898.0,88.58248561428570,16.601533871428600,71.53925945714290,21.22005605714290,45.29641518571430,26.5,710.6666666666670,45.666666666666700,9077.0,75.0,2.6662551000000000,2.703524957142860,474557.0,18991.0,182133.0,25977.0,208300.0
2022-01-01,202152,CT,9,-12.428571428571400,-1.0,-7.714285714285710,-30.142857142857100,-45.57142857142860,13.428571428571400,140.06428571428600,1279.0,21.0,3159344.0,2497228.0,100.96138212857100,23.793222842857100,88.09294925714290,24.274997314285700,51.832506200000000,54.4,765.3333333333330,82.33333333333330,9160.0,83.0,5.674346771428570,5.744217557142860,510188.0,35631.0,141405.0,49324.0,191173.0
2022-01-08,202201,CT,9,-21.428571428571400,-3.5714285714285700,-16.428571428571400,-36.857142857142900,-30.857142857142900,13.142857142857100,130.65714285714300,1997.0,8.0,3207983.0,2524280.0,89.37663955714290,26.310271471428600,81.15075675714290,20.697374371428600,37.304489128571400,68.8,852.3333333333330,167.33333333333300,9377.0,217.0,5.324805857142860,5.472440071428570,573711.0,63523.0,142334.0,62780.0,205646.0
2022-01-15,202202,CT,9,-20.0,-6.857142857142860,-21.857142857142900,-36.857142857142900,-22.714285714285700,10.0,135.09,1941.0,2.0,3242327.0,2544859.0,89.38260074285720,33.391760871428600,83.05921114285720,16.248097442857100,32.771354214285700,60.6,838.6666666666670,154.66666666666700,9556.0,179.0,4.033303328571430,4.249223828571430,637572.0,63861.0,126661.0,43328.0,170656.0
2022-01-22,202203,CT,9,-19.571428571428600,-10.0,-16.714285714285700,-37.0,-24.857142857142900,10.285714285714300,136.44857142857100,1586.0,11.0,3277652.0,2564431.0,89.74905152857140,33.53900588571430,83.18242927142860,14.85055552857140,33.88462037142860,45.7,898.3333333333330,210.33333333333300,9769.0,213.0,2.6578774285714300,2.7669236857142900,671674.0,34102.0,127482.0,30333.0,158514.0
2022-01-29,202204,CT,9,-24.285714285714300,-9.428571428571430,-19.0,-39.0,-25.857142857142900,9.857142857142860,124.93714285714300,1173.0,2.0,3297090.0,2577985.0,90.01245827142860,30.72745432857140,82.01282232857140,15.735731057142900,37.296745785714300,29.8,797.6666666666670,110.66666666666700,9985.0,216.0,2.5234047428571400,2.5410249857142900,696070.0,24396.0,127316.0,19451.0,147277.0
2022-02-05,202205,CT,9,-17.428571428571400,-8.714285714285710,-17.285714285714300,-34.42857142857140,-19.428571428571400,8.571428571428570,137.33285714285700,764.0,4.0,3314066.0,2593186.0,90.2267861142857,22.1880643,80.5683575857143,14.849359328571400,38.59056125714290,22.0,869.3333333333330,184.33333333333300,10159.0,174.0,1.4165209428571400,1.4635038,706140.0,10070.0,98972.0,9550.0,108741.0
2022-02-12,202206,CT,9,-11.285714285714300,-3.142857142857140,7.857142857142860,-28.571428571428600,-16.0,5.428571428571430,151.88285714285700,530.0,0.0,3327377.0,2607356.0,89.33532821428570,21.378636171428600,77.08904805714290,18.549884885714300,40.43208532857140,13.8,841.0,157.0,10260.0,101.0,1.1041522714285700,1.115433242857140,712884.0,6744.0,93373.0,5404.0,98934.0
2022-02-19,202207,CT,9,-13.714285714285700,-4.857142857142860,-10.714285714285700,-26.571428571428600,-17.285714285714300,6.0,150.47285714285700,328.0,1.0,3337878.0,2618408.0,88.16903895714290,15.160176642857100,73.89424994285720,19.03316657142860,44.730178214285700,8.6,768.6666666666670,86.66666666666670,10357.0,97.0,0.9089984,0.8950559142857140,719327.0,6443.0,91407.0,4068.0,95700.0
2022-02-26,202208,CT,9,-12.714285714285700,-9.428571428571430,-2.4285714285714300,-25.714285714285700,-25.142857142857100,8.285714285714290,153.04142857142900,295.0,7.0,3346125.0,2626720.0,88.55770857142860,12.810757714285700,70.32724587142860,,47.322606457142900,7.6,720.0,48.0,10465.0,108.0,0.715220342857143,0.7221954857142860,722377.0,3050.0,77666.0,2783.0,80550.0
2022-03-05,202209,CT,9,-10.571428571428600,-6.142857142857140,-4.857142857142860,-25.0,-14.857142857142900,4.571428571428570,159.86714285714300,196.0,7.0,3353678.0,2633610.0,101.51713201428600,10.65745597142860,75.93129321428570,,52.94908744285710,5.5,746.3333333333330,69.0,10543.0,78.0,1.1568820857142900,1.0994239,724833.0,2456.0,77724.0,2218.0,80026.0
2022-03-12,202210,CT,9,-15.428571428571400,-10.0,-7.571428571428570,-28.142857142857100,-16.571428571428600,5.857142857142860,154.79857142857100,198.0,6.0,3360473.0,2639684.0,89.1988719,9.657739,56.117435400000000,,48.433707900000000,5.1,680.0,29.666666666666700,10648.0,105.0,1.2608882142857100,1.3697088000000000,729697.0,4864.0,75099.0,2024.0,77202.0
2022-03-19,202211,CT,9,-9.571428571428570,-6.857142857142860,24.142857142857100,-24.857142857142900,-16.714285714285700,4.285714285714290,164.2557142857140,156.0,18.0,3365215.0,2644469.0,89.0198435857143,8.154954085714290,52.76772245714290,,49.43465197142860,3.6,700.6666666666670,48.0,10717.0,69.0,0.9700891285714290,1.0157754428571400,731868.0,2171.0,69022.0,2177.0,71245.0
2022-03-26,202212,CT,9,-10.142857142857100,-8.428571428571430,19.285714285714300,-24.142857142857100,-15.714285714285700,4.285714285714290,141.56285714285700,140.0,25.0,3369887.0,2649253.0,88.37884174285710,10.640020085714300,46.35341208571430,,53.79870544285710,3.9,659.0,23.666666666666700,10759.0,42.0,1.3578930285714300,1.5351097142857100,734196.0,2328.0,69533.0,2674.0,72246.0
2022-04-02,202213,CT,9,-10.714285714285700,-7.714285714285710,13.0,-24.857142857142900,-15.142857142857100,4.142857142857140,166.54285714285700,147.0,30.0,3374998.0,2653868.0,88.80046124285720,13.148235542857100,45.40231242857140,,50.1190076,3.8,686.6666666666670,49.333333333333300,10779.0,20.0,2.017080057142860,1.9268408428571400,737276.0,3080.0,70898.0,3256.0,74211.0
2022-04-09,202214,CT,9,-9.714285714285710,-5.142857142857140,19.285714285714300,-23.0,-15.0,4.0,168.63,180.0,44.0,3383791.0,2661970.0,89.68910531428570,12.923711214285700,45.90750644285710,,48.418901242857100,5.3,704.0,74.0,10801.0,22.0,2.027147757142860,2.0416503285714300,740894.0,3618.0,74894.0,4501.0,79479.0
2022-04-16,202215,CT,9,-4.714285714285710,0.14285714285714300,54.142857142857100,-17.714285714285700,-23.285714285714300,4.0,,224.0,51.0,3392576.0,2669389.0,88.96538810000000,17.029798628571400,44.49556215714290,,48.2753035,6.1,725.0,102.66666666666700,10813.0,12.0,2.742623271428570,2.7805058000000000,745652.0,4758.0,51187.0,3984.0,55234.0
2022-04-23,202216,CT,9,-10.428571428571400,-9.142857142857140,50.0,-13.571428571428600,-22.714285714285700,3.5714285714285700,,236.0,50.0,3399757.0,2675449.0,89.31810874285720,20.914928671428600,43.670664814285700,,51.723569142857100,6.7,705.0,94.66666666666670,10834.0,21.0,2.357269585714290,2.4344251285714300,751810.0,6158.0,62040.0,5427.0,67540.0
2022-04-30,202217,CT,9,-5.0,-3.5714285714285700,56.285714285714300,-14.428571428571400,-15.142857142857100,2.5714285714285700,,357.0,57.0,3406308.0,2681050.0,90.59633862857140,25.248887728571400,45.696795328571400,,47.538861000000000,9.7,591.0,12.0,10850.0,16.0,2.4834091,2.5681499571428600,758281.0,6471.0,68432.0,7260.0,75794.0
2022-05-07,202218,CT,9,-3.2857142857142900,1.5714285714285700,43.0,-17.0,-15.571428571428600,2.857142857142860,,362.0,76.0,3412088.0,2685914.0,90.16765902857140,24.542810371428600,42.367207457142900,,45.241868200000000,11.7,658.6666666666670,94.0,10874.0,24.0,3.7475897,3.7809819,766172.0,7891.0,73194.0,10318.0,83704.0
2022-05-14,202219,CT,9,-2.0,-1.0,75.42857142857140,-13.571428571428600,-16.714285714285700,2.2857142857142900,,436.0,79.0,3418183.0,2691372.0,51.151571385714300,30.79226022857140,22.71728687142860,,27.78231034285710,12.2,737.0,206.33333333333300,10914.0,40.0,4.091263214285710,4.083218457142860,779460.0,13288.0,82090.0,12904.0,95330.0
2022-05-21,202220,CT,9,-3.2857142857142900,-1.5714285714285700,79.14285714285710,-11.428571428571400,-16.857142857142900,2.2857142857142900,,475.0,63.0,3423831.0,2696362.0,,34.00487161428570,,,,10.3,,,10926.0,12.0,3.863627114285710,3.9068626142857100,797616.0,18156.0,80630.0,12519.0,93448.0
2022-05-28,202221,CT,9,-0.8,0.0,77.0,-9.8,-17.8,2.0,,451.0,43.0,3429505.0,2701409.0,,23.862398685714300,,,,,,,10941.0,15.0,1.7782238,1.8488758428571400,806467.0,8851.0,33841.0,4813.0,38806.0
2020-01-04,202001,DE,10,,,,,,,,,,,,,,,,,,199.0,0.0,,,,,,,,,
2020-01-11,202002,DE,10,,,,,,,,,,,,,,,,,,194.0,0.0,,,,,,,,,
2020-01-18,202003,DE,10,,,,,,,89.78285714285710,,,,,,,,,,,190.0,0.0,,,,,,,,,
2020-01-25,202004,DE,10,,,,,,,101.33428571428600,,,,,,,,,,,190.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,DE,10,,,,,,,100.25857142857100,,,,,,,,,,,183.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,DE,10,,,,,,,101.44857142857100,,,,,,,,,,,191.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,DE,10,7.0,2.0,19.0,20.0,2.0,0.0,111.94428571428600,,,,,,,,,,,202.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,DE,10,5.142857142857140,1.0,20.142857142857100,6.428571428571430,-1.0,0.14285714285714300,113.34285714285700,,,,,,,,,,,194.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,DE,10,5.857142857142860,2.142857142857140,10.428571428571400,3.7142857142857100,3.0,-0.5714285714285710,111.96285714285700,,,,,,,,,,,164.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,DE,10,9.285714285714290,4.285714285714290,20.428571428571400,5.571428571428570,2.857142857142860,-0.7142857142857140,115.11857142857100,,,,,,,,,,,200.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,4.0
2020-03-14,202011,DE,10,7.0,10.428571428571400,48.714285714285700,1.2857142857142900,-0.14285714285714300,0.42857142857142900,107.47571428571400,,,,,,,,,,,189.0,0.0,0.0,0.0,,,6.0,6.0,343.0,1.0,344.0
2020-03-21,202012,DE,10,-18.857142857142900,2.857142857142860,38.0,-27.142857142857100,-24.571428571428600,10.428571428571400,79.46285714285720,,,,,,,,,,,221.0,22.0,0.0,0.0,,,45.0,39.0,1954.0,62.0,2016.0
2020-03-28,202013,DE,10,-41.0,-20.714285714285700,-5.142857142857140,-49.0,-40.142857142857100,17.142857142857100,58.43142857142860,,,,,,,,,,,185.66666666666700,0.0,0.0,0.0,,,214.0,169.0,2890.0,224.0,3115.0
2020-04-04,202014,DE,10,-40.42857142857140,-21.714285714285700,0.2857142857142860,-49.285714285714300,-43.857142857142900,17.857142857142900,58.70428571428570,,,,,,,,,,,211.33333333333300,15.333333333333300,17.0,17.0,,,593.0,379.0,5196.0,911.0,6114.0
2020-04-11,202015,DE,10,-40.42857142857140,-20.714285714285700,14.857142857142900,-50.285714285714300,-47.142857142857100,18.571428571428600,60.26571428571430,,,,,,,,,,,210.66666666666700,17.666666666666700,44.0,27.0,0.6352808428571430,0.6860912714285710,1479.0,886.0,4589.0,1205.0,5797.0
2020-04-18,202016,DE,10,-43.714285714285700,-23.857142857142900,-14.857142857142900,-52.142857142857100,-46.857142857142900,18.857142857142900,64.42428571428570,,,,,,,,,,,214.66666666666700,24.666666666666700,87.0,43.0,0.6898989,0.7690954,2538.0,1059.0,3751.0,1649.0,5404.0
2020-04-25,202017,DE,10,-38.42857142857140,-19.142857142857100,-10.5,-47.857142857142900,-44.142857142857100,17.857142857142900,71.58714285714290,,,,,,,,,,,263.3333333333330,73.33333333333330,157.0,70.0,0.6512122428571430,0.7198857857142860,3576.0,1038.0,4568.0,1959.0,6548.0
2020-05-02,202018,DE,10,-35.714285714285700,-16.428571428571400,-12.0,-43.714285714285700,-43.142857142857100,16.285714285714300,78.15571428571430,,,,,,,,,,,225.66666666666700,40.666666666666700,236.0,79.0,0.6198511428571430,0.5202802000000000,5038.0,1462.0,5205.0,1431.0,6658.0
2020-05-09,202019,DE,10,-30.428571428571400,-9.428571428571430,5.166666666666670,-41.285714285714300,-40.57142857142860,15.571428571428600,88.68857142857140,,,,,,,,,,,249.33333333333300,62.333333333333300,305.0,69.0,0.2661329714285710,0.25235852857142900,6277.0,1239.0,9477.0,1392.0,10902.0
2020-05-16,202020,DE,10,-27.571428571428600,-9.285714285714290,24.333333333333300,-38.142857142857100,-38.285714285714300,14.0,75.1557142857143,,,,,,,,,,,249.0,65.0,388.0,83.0,0.32703581428571400,0.35341218571428600,7547.0,1270.0,9476.0,1160.0,10664.0
2020-05-23,202021,DE,10,-26.142857142857100,-7.428571428571430,16.333333333333300,-37.285714285714300,-36.57142857142860,14.285714285714300,111.08000000000000,,,,,,,,,,,205.0,25.333333333333300,441.0,53.0,0.31158197142857100,0.3716928714285720,8529.0,982.0,8175.0,982.0,9183.0
