epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness
202114,IA,19,2.142857142857143,14.142857142857142,74.57142857142857,-5.714285714285714,-17.142857142857142,3.4285714285714284,287.0,11.0,1124442.0,732901.0,5.4,615.3333333333334,0.0,5857.0,35.0,356823.0,3616.0,45750.0,3113.0,48972.0,3.7542857142857144,0.23857142857142857,4.368571428571428,1.7457142857142858,4.145714285714286,4.814285714285715,3.2385714285714284,4.75,0.7671428571428571,1.31,1.7414285714285713,0.27285714285714285,0.19571428571428573,0.42714285714285716
202115,IA,19,5.714285714285714,15.857142857142858,83.57142857142857,-4.428571428571429,-14.142857142857142,3.0,271.0,4.0,1258370.0,857061.0,2.3,562.3333333333334,0.0,5881.0,24.0,359765.0,2942.0,41977.0,2790.0,44925.0,3.8185714285714285,0.22142857142857145,4.372857142857143,1.8257142857142856,4.392857142857143,4.958571428571429,3.2085714285714286,4.857142857142857,0.7857142857142857,1.4157142857142857,1.8,0.27,0.21857142857142858,0.4342857142857143
202116,IA,19,5.142857142857143,16.857142857142858,89.71428571428571,-3.5714285714285716,-14.285714285714286,3.0,242.0,1.0,1332458.0,955820.0,3.8,602.3333333333334,0.0,5927.0,46.0,362729.0,2964.0,44827.0,2674.0,47636.0,3.71,0.21714285714285714,4.67,1.9114285714285713,4.452857142857143,5.142857142857143,3.2157142857142853,4.8428571428571425,0.7771428571428572,1.3828571428571428,1.827142857142857,0.2842857142857143,0.22571428571428573,0.4857142857142857
202117,IA,19,8.571428571428571,20.428571428571427,145.57142857142858,0.14285714285714285,-14.571428571428571,1.5714285714285714,202.0,3.0,1389825.0,1066664.0,0.8,625.3333333333334,10.0,5952.0,25.0,365229.0,2500.0,42195.0,2484.0,44802.0,3.8528571428571428,0.21142857142857144,4.621428571428572,1.8714285714285714,4.404285714285714,4.864285714285714,3.244285714285714,4.8185714285714285,0.7185714285714286,1.3357142857142856,1.7857142857142858,0.2814285714285715,0.24571428571428572,0.43571428571428567
202118,IA,19,11.0,26.0,133.14285714285714,1.4285714285714286,-14.571428571428571,1.8571428571428572,224.0,1.0,1427971.0,1169842.0,0.8,560.0,0.0,5984.0,32.0,367564.0,2335.0,39822.0,2113.0,42033.0,3.5585714285714287,0.17142857142857143,4.531428571428571,1.8057142857142858,4.107142857142857,4.708571428571429,3.1157142857142857,4.845714285714286,0.7285714285714285,1.2714285714285716,1.7614285714285713,0.26142857142857145,0.19142857142857145,0.4257142857142857
202119,IA,19,11.142857142857142,26.428571428571427,145.85714285714286,2.7142857142857144,-15.285714285714286,1.7142857142857142,182.0,0.0,1456896.0,1253317.0,3.8,544.6666666666666,0.0,6000.0,16.0,369232.0,1668.0,36680.0,1496.0,38295.0,3.4714285714285715,0.15142857142857144,4.611428571428571,1.8900000000000001,4.1657142857142855,4.7871428571428565,3.0914285714285716,4.658571428571428,0.7085714285714285,1.2814285714285716,1.7414285714285713,0.24428571428571427,0.19833333333333333,0.4542857142857143
202120,IA,19,8.714285714285714,23.285714285714285,120.0,1.2857142857142858,-14.142857142857142,2.5714285714285716,154.0,1.0,1502575.0,1320401.0,3.1,525.0,0.0,6035.0,35.0,370519.0,1287.0,32026.0,1270.0,33396.0,3.4657142857142853,0.16999999999999998,4.654285714285714,1.8171428571428572,4.144285714285714,4.6499999999999995,3.085714285714286,4.771428571428571,0.7000000000000001,1.2642857142857142,1.7814285714285716,0.24571428571428572,0.1842857142857143,0.4428571428571429
202121,IA,19,12.571428571428571,27.142857142857142,170.71428571428572,6.0,-16.142857142857142,1.4285714285714286,137.0,1.0,1542812.0,1367374.0,0.8,574.6666666666666,0.0,6055.0,20.0,371331.0,812.0,27055.0,847.0,27980.0,3.36,0.16666666666666666,4.668571428571428,1.8414285714285714,4.1657142857142855,4.522857142857143,2.915714285714286,4.7299999999999995,0.6799999999999999,1.22,1.7742857142857142,0.22571428571428573,0.1742857142857143,0.3914285714285714
202122,IA,19,14.285714285714286,29.285714285714285,242.71428571428572,6.714285714285714,-25.714285714285715,2.142857142857143,91.0,0.0,1563039.0,1395601.0,5.4,550.0,0.0,6068.0,13.0,371956.0,625.0,24685.0,599.0,25323.0,3.587142857142857,0.1685714285714286,5.208571428571429,2.13,4.154285714285714,4.594285714285713,3.0500000000000003,4.767142857142858,0.7300000000000001,1.2671428571428573,1.8085714285714285,0.22285714285714286,0.18285714285714286,0.42428571428571427
202123,IA,19,14.857142857142858,29.428571428571427,214.14285714285714,9.857142857142858,-19.571428571428573,1.2857142857142858,99.0,1.0,1580039.0,1427984.0,4.6,570.0,0.0,6099.0,31.0,372523.0,567.0,24716.0,621.0,25374.0,3.4585714285714286,0.145,5.228571428571429,1.8471428571428572,4.175714285714286,4.571428571428571,3.037142857142857,5.0442857142857145,0.6971428571428572,1.342857142857143,1.977142857142857,0.2414285714285714,0.17857142857142858,0.41428571428571426
202124,IA,19,14.857142857142858,25.428571428571427,221.28571428571428,14.428571428571429,-20.571428571428573,1.0,99.0,0.0,1597859.0,1470395.0,1.5,591.6666666666666,4.666666666666667,6112.0,13.0,373047.0,524.0,21804.0,586.0,22425.0,3.3957142857142855,0.165,5.137142857142857,1.7842857142857143,4.078571428571428,4.795714285714285,3.0185714285714282,5.134285714285714,0.7114285714285714,1.3699999999999999,2.0342857142857143,0.24,0.19428571428571426,0.4328571428571429
202125,IA,19,12.857142857142858,17.285714285714285,183.28571428571428,14.142857142857142,-20.714285714285715,2.0,79.0,0.0,1612463.0,1494710.0,6.9,582.6666666666666,3.333333333333333,6131.0,19.0,373532.0,485.0,20273.0,578.0,20890.0,3.207142857142857,0.128,4.798571428571428,1.7085714285714286,4.198571428571428,4.838571428571429,2.9914285714285715,5.072857142857143,0.7128571428571429,1.4785714285714284,1.9685714285714286,0.22571428571428573,0.20285714285714285,0.4442857142857143
202126,IA,19,14.714285714285714,23.285714285714285,235.71428571428572,18.0,-22.0,0.42857142857142855,87.0,0.0,1624005.0,1516895.0,8.4,542.0,0.0,6146.0,15.0,374120.0,588.0,18859.0,850.0,19741.0,3.2842857142857143,0.14166666666666666,4.571428571428571,1.657142857142857,4.281428571428571,4.788571428571428,3.1157142857142857,5.191428571428572,0.6314285714285715,1.337142857142857,2.0357142857142856,0.23,0.21428571428571427,0.48714285714285716
202127,IA,19,11.428571428571429,19.142857142857142,209.42857142857142,13.857142857142858,-28.571428571428573,3.2857142857142856,95.0,0.0,1634161.0,1532538.0,3.1,570.0,0.0,6149.0,3.0,374627.0,2401.0,17829.0,929.0,18791.0,3.3057142857142856,0.13833333333333334,4.448571428571428,1.7014285714285715,4.045714285714285,4.784285714285715,3.1,5.924285714285714,0.6785714285714286,1.3657142857142859,1.937142857142857,0.25999999999999995,0.21,0.43857142857142856
202128,IA,19,14.428571428571429,18.714285714285715,189.0,15.857142857142858,-19.285714285714285,1.5714285714285714,100.0,0.0,1646959.0,1543626.0,3.1,563.0,0.0,6158.0,9.0,375278.0,651.0,20014.0,1720.0,21769.0,3.277142857142857,0.13999999999999999,4.678571428571429,1.7328571428571427,4.401428571428572,4.905714285714285,3.152857142857143,5.148571428571429,0.7114285714285715,1.3471428571428572,2.0142857142857142,0.23714285714285716,0.19499999999999998,0.45142857142857146
202129,IA,19,14.714285714285714,20.571428571428573,195.42857142857142,19.0,-19.571428571428573,1.4285714285714286,156.0,0.0,1660555.0,1554171.0,8.4,605.0,27.0,6170.0,12.0,376673.0,1395.0,23730.0,2574.0,26368.0,3.5157142857142856,0.1542857142857143,4.804285714285714,1.8685714285714285,4.377142857142857,4.885714285714286,3.132857142857143,5.315714285714286,0.72,1.3314285714285714,2.105714285714286,0.22142857142857145,0.18142857142857144,0.45999999999999996
202130,IA,19,13.285714285714286,19.857142857142858,167.85714285714286,16.857142857142858,-20.142857142857142,2.142857142857143,191.0,0.0,1678551.0,1564444.0,6.1,545.6666666666666,0.0,6183.0,13.0,378831.0,2158.0,27492.0,3783.0,31330.0,3.707142857142857,0.18,5.08,1.9185714285714286,4.387142857142857,4.832857142857143,3.0885714285714285,5.24,0.7171428571428571,1.3842857142857141,2.1228571428571428,0.24142857142857146,0.19999999999999998,0.47000000000000003
202131,IA,19,15.0,22.285714285714285,184.28571428571428,18.857142857142858,-19.428571428571427,1.5714285714285714,320.0,2.0,1700234.0,1575957.0,16.8,600.0,26.0,6193.0,10.0,382401.0,3570.0,36089.0,5444.0,41603.0,3.7657142857142856,0.18571428571428572,5.155714285714287,1.977142857142857,4.348571428571428,4.831428571428572,3.0285714285714285,4.968571428571429,0.74,1.4242857142857144,2.005714285714286,0.22428571428571428,0.20166666666666666,0.4757142857142857
202132,IA,19,13.285714285714286,21.142857142857142,175.0,17.0,-20.0,2.142857142857143,393.0,0.0,1724836.0,1588148.0,22.9,559.3333333333334,0.0,6210.0,17.0,389223.0,6822.0,40830.0,6161.0,47075.0,3.8757142857142854,0.21857142857142858,5.298571428571429,2.0214285714285714,4.4799999999999995,5.094285714285713,3.067142857142857,5.138571428571429,0.7742857142857142,1.4371428571428573,2.0414285714285714,0.24,0.19714285714285715,0.4328571428571429
202133,IA,19,16.714285714285715,21.142857142857142,187.71428571428572,16.0,-19.571428571428573,1.4285714285714286,488.0,3.0,1746200.0,1603144.0,16.1,632.0,61.0,6226.0,16.0,395167.0,5944.0,45392.0,6947.0,52454.0,3.9200000000000004,0.19999999999999998,5.324285714285715,2.0185714285714282,4.22,4.83,2.967142857142857,5.172857142857143,0.74,1.4042857142857144,1.9514285714285715,0.2414285714285714,0.20285714285714285,0.43714285714285717
202134,IA,19,9.714285714285714,18.857142857142858,133.28571428571428,8.714285714285714,-17.142857142857142,2.0,572.0,0.0,1765423.0,1621043.0,19.1,662.3333333333334,86.33333333333333,6268.0,42.0,402725.0,7558.0,51812.0,9265.0,61221.0,3.9299999999999997,0.24833333333333332,5.1971428571428575,2.051428571428571,4.09,4.647142857142858,2.847142857142857,4.844285714285713,0.777142857142857,1.4085714285714286,1.802857142857143,0.2842857142857143,0.21571428571428572,0.4185714285714286
202135,IA,19,9.428571428571429,20.857142857142858,140.42857142857142,8.714285714285714,-17.571428571428573,1.4285714285714286,568.0,0.0,1783604.0,1640903.0,18.4,628.0,48.66666666666666,6307.0,39.0,411577.0,8852.0,61586.0,8824.0,70571.0,4.5371428571428565,0.24571428571428572,6.125714285714286,2.6314285714285717,4.191428571428571,4.565714285714286,2.9528571428571433,5.011428571428572,0.8071428571428572,1.42,1.76,0.25142857142857145,0.21571428571428572,0.42714285714285716
202136,IA,19,7.857142857142857,19.142857142857142,179.57142857142858,5.428571428571429,-23.571428571428573,2.5714285714285716,537.0,1.0,1796345.0,1657376.0,14.5,672.6666666666666,81.66666666666667,6337.0,30.0,421168.0,9591.0,61727.0,8581.0,70429.0,4.8757142857142854,0.2885714285714286,7.507142857142857,3.064285714285714,4.295714285714285,4.645714285714286,3.0785714285714287,4.902857142857143,0.8742857142857143,1.487142857142857,1.7714285714285716,0.26571428571428574,0.2,0.4414285714285714
202137,IA,19,9.714285714285714,18.714285714285715,147.14285714285714,9.714285714285714,-14.857142857142858,0.8571428571428571,558.0,0.0,1811220.0,1675052.0,19.1,640.3333333333334,52.66666666666666,6401.0,64.0,434239.0,13071.0,72347.0,10700.0,83171.0,5.138571428571429,0.2885714285714286,7.7942857142857145,3.154285714285714,4.33,4.8500000000000005,3.0371428571428574,4.757142857142857,0.9057142857142857,1.502857142857143,1.83,0.24285714285714288,0.1742857142857143,0.5142857142857143
202138,IA,19,8.285714285714286,17.857142857142858,145.14285714285714,9.857142857142858,-13.428571428571429,1.0,695.0,9.0,1823525.0,1691927.0,8.4,695.3333333333334,98.33333333333331,6483.0,82.0,445668.0,11429.0,66043.0,10025.0,76225.0,4.574285714285714,0.2671428571428571,7.372857142857143,2.835714285714286,4.137142857142857,4.574285714285715,2.9442857142857144,4.678571428571429,0.8071428571428572,1.4428571428571428,1.6642857142857144,0.26571428571428574,0.18,0.43142857142857144
202139,IA,19,9.0,19.142857142857142,138.28571428571428,9.285714285714286,-12.571428571428571,0.8571428571428571,653.0,0.0,1835497.0,1705332.0,12.2,702.6666666666666,97.66666666666669,6563.0,80.0,455579.0,9911.0,58032.0,8674.0,66905.0,4.3742857142857146,0.26,7.061428571428571,2.652857142857143,4.2371428571428575,4.83,2.991428571428571,4.71,0.8514285714285714,1.44,1.8057142857142858,0.25142857142857145,0.20714285714285713,0.4114285714285714
202140,IA,19,8.428571428571429,18.714285714285715,133.71428571428572,8.714285714285714,-12.428571428571429,1.0,611.0,0.0,1846847.0,1717770.0,19.9,682.0,72.0,6654.0,91.0,461352.0,5773.0,54214.0,7661.0,62078.0,4.158571428571428,0.21571428571428572,6.55,2.494285714285714,4.194285714285714,4.725714285714285,2.937142857142857,4.627142857142857,0.7885714285714285,1.4014285714285715,1.7257142857142858,0.2785714285714286,0.19571428571428573,0.42714285714285716
202141,IA,19,8.428571428571429,17.285714285714285,104.42857142857143,7.285714285714286,-12.857142857142858,1.5714285714285714,552.0,0.0,1855890.0,1728650.0,12.2,636.6666666666666,34.666666666666664,6748.0,94.0,469519.0,8167.0,48290.0,6298.0,54754.0,4.062857142857143,0.1985714285714286,6.475714285714285,2.5800000000000005,4.15,4.61,2.9785714285714286,4.514285714285714,0.7699999999999999,1.3571428571428572,1.7228571428571429,0.2357142857142857,0.18285714285714286,0.3985714285714286
202142,IA,19,8.714285714285714,17.571428571428573,104.0,8.428571428571429,-12.714285714285714,1.2857142857142858,471.0,0.0,1867176.0,1740418.0,13.0,721.0,97.0,6848.0,100.0,476426.0,6907.0,47707.0,6020.0,53857.0,4.195714285714286,0.22,6.744285714285715,2.6128571428571425,4.094285714285714,4.6814285714285715,2.9914285714285715,4.597142857142857,0.7814285714285714,1.3514285714285716,1.7,0.25142857142857145,0.21,0.41000000000000003
202143,IA,19,6.142857142857143,16.571428571428573,50.857142857142854,2.2857142857142856,-12.857142857142858,3.142857142857143,473.0,0.0,1878655.0,1750790.0,9.9,717.6666666666666,84.66666666666667,6965.0,117.0,486132.0,9706.0,51857.0,6589.0,58647.0,4.057142857142857,0.22,6.852857142857142,2.684285714285714,4.177142857142857,4.525714285714286,3.0042857142857144,4.395714285714286,0.78,1.3685714285714285,1.6457142857142857,0.25142857142857145,0.20285714285714285,0.4357142857142858
202144,IA,19,6.857142857142857,16.857142857142858,63.714285714285715,2.0,-12.428571428571429,2.4285714285714284,473.0,1.0,1892307.0,1760389.0,13.0,638.6666666666666,22.0,7069.0,104.0,494407.0,8275.0,55502.0,7939.0,63646.0,4.275714285714286,0.21,7.578571428571428,2.942857142857143,4.214285714285714,4.5600000000000005,3.0542857142857143,4.394285714285714,0.7642857142857142,1.3728571428571428,1.7085714285714286,0.2385714285714286,0.19285714285714287,0.4114285714285714
202145,IA,19,6.285714285714286,16.285714285714285,45.0,1.1428571428571428,-12.714285714285714,3.4285714285714284,538.0,1.0,1912764.0,1767948.0,11.5,686.3333333333334,48.66666666666666,7166.0,97.0,503564.0,9157.0,57072.0,9080.0,66332.0,4.305714285714286,0.24714285714285714,7.781428571428571,2.932857142857143,4.247142857142856,4.551428571428572,3.044285714285714,4.367142857142857,0.85,1.397142857142857,1.792857142857143,0.25857142857142856,0.19571428571428573,0.40857142857142853
202146,IA,19,6.857142857142857,15.714285714285714,29.857142857142858,3.142857142857143,-11.428571428571429,3.142857142857143,602.0,0.0,1946761.0,1777512.0,11.5,737.0,91.0,7268.0,102.0,513637.0,10073.0,59947.0,10244.0,70404.0,4.3757142857142854,0.22428571428571428,7.798571428571429,2.8971428571428572,4.28,4.558571428571429,3.1057142857142854,4.417142857142857,0.7371428571428572,1.407142857142857,1.7257142857142858,0.23714285714285716,0.21428571428571427,0.39714285714285713
202147,IA,19,0.5714285714285714,18.285714285714285,30.142857142857142,-1.2857142857142858,-32.857142857142854,6.714285714285714,622.0,3.0,1962641.0,1782766.0,14.5,714.3333333333334,70.33333333333333,7354.0,86.0,518859.0,5222.0,45344.0,7778.0,53276.0,4.392857142857143,0.24428571428571427,7.987142857142857,2.9499999999999997,3.932857142857143,4.158571428571428,3.1371428571428575,4.417142857142857,0.7128571428571429,1.3585714285714285,1.6157142857142859,0.27285714285714285,0.18285714285714286,0.33999999999999997
202148,IA,19,6.714285714285714,15.714285714285714,40.285714285714285,3.4285714285714284,-11.571428571428571,2.7142857142857144,744.0,0.0,1984024.0,1799348.0,19.9,719.0,69.33333333333333,7445.0,91.0,534623.0,15764.0,60088.0,11422.0,71613.0,4.814285714285715,0.27571428571428575,8.472857142857142,3.0300000000000002,4.388571428571429,4.672857142857143,3.3971428571428572,4.698571428571428,0.8271428571428572,1.417142857142857,1.7771428571428571,0.26142857142857145,0.18714285714285714,0.3985714285714286
202149,IA,19,3.5714285714285716,14.285714285714286,17.714285714285715,-5.285714285714286,-10.857142857142858,3.7142857142857144,788.0,4.0,2003472.0,1823388.0,27.5,782.0,130.0,7550.0,105.0,546287.0,11664.0,59394.0,9822.0,69351.0,4.825714285714286,0.27999999999999997,8.314285714285715,2.8871428571428575,4.2785714285714285,4.515714285714286,3.2971428571428576,4.707142857142857,0.75,1.4442857142857142,1.73,0.23142857142857146,0.20714285714285713,0.35857142857142854
202150,IA,19,8.142857142857142,18.142857142857142,26.285714285714285,-3.0,-10.571428571428571,3.2857142857142856,799.0,2.0,2020088.0,1841150.0,12.2,730.3333333333334,79.33333333333333,7680.0,130.0,557029.0,10742.0,59641.0,9406.0,69161.0,4.935714285714285,0.2871428571428572,8.365714285714287,2.922857142857143,4.175714285714286,4.292857142857143,3.3871428571428575,4.547142857142857,0.7457142857142857,1.412857142857143,1.73,0.2414285714285714,0.19142857142857145,0.3628571428571429
202151,IA,19,2.142857142857143,20.285714285714285,25.142857142857142,-7.714285714285714,-33.0,6.714285714285714,748.0,5.0,2035833.0,1851143.0,26.0,770.6666666666666,118.66666666666669,7799.0,119.0,563955.0,6926.0,59829.0,8930.0,68858.0,5.645714285714286,0.3442857142857143,9.412857142857144,3.314285714285714,4.261428571428572,4.188571428571429,3.6957142857142857,5.277142857142857,0.7542857142857143,1.4228571428571428,1.7014285714285715,0.20142857142857143,0.18000000000000002,0.3314285714285714
202152,IA,19,-5.714285714285714,5.857142857142857,-5.142857142857143,-14.285714285714286,-39.42857142857143,11.428571428571429,812.0,13.0,2050210.0,1862192.0,22.2,767.6666666666666,110.66666666666669,7858.0,59.0,575501.0,11546.0,54047.0,13674.0,67866.0,6.658571428571428,0.4757142857142857,11.354285714285714,3.912857142857143,4.784285714285715,4.502857142857143,4.035714285714286,5.461428571428571,0.85,1.6171428571428572,1.8185714285714287,0.19999999999999998,0.15285714285714286,0.34285714285714286
202201,IA,19,-10.142857142857142,4.428571428571429,-11.428571428571429,-13.857142857142858,-16.857142857142858,8.0,1022.0,15.0,2061469.0,1871138.0,45.9,789.3333333333334,128.33333333333334,8019.0,161.0,608000.0,32499.0,69786.0,28880.0,98967.0,6.781428571428571,0.51,11.08,3.8714285714285714,4.775714285714286,4.964285714285714,3.5799999999999996,5.165714285714286,0.8557142857142858,1.5728571428571427,1.7785714285714285,0.24571428571428572,0.1742857142857143,0.4057142857142857
202202,IA,19,-12.714285714285714,3.2857142857142856,4.142857142857143,-15.428571428571429,-17.571428571428573,8.0,1185.0,11.0,2074126.0,1880984.0,44.3,796.6666666666666,133.66666666666666,8201.0,182.0,645410.0,37410.0,71678.0,35756.0,107814.0,7.012857142857143,0.5314285714285715,9.861428571428572,3.684285714285714,4.74,4.765714285714286,3.5542857142857143,5.017142857142858,0.8514285714285714,1.6342857142857141,1.802857142857143,0.23142857142857146,0.15857142857142859,0.45
202203,IA,19,-8.428571428571429,3.0,2.4285714285714284,-13.0,-16.285714285714285,6.714285714285714,1019.0,12.0,2092334.0,1894092.0,29.1,734.6666666666666,85.33333333333333,8317.0,116.0,682363.0,36953.0,61425.0,31498.0,93333.0,6.2700000000000005,0.44571428571428573,9.062857142857142,3.334285714285714,4.691428571428572,4.748571428571429,3.4857142857142853,4.972857142857143,0.8571428571428571,1.582857142857143,1.7857142857142858,0.24571428571428572,0.19142857142857145,0.4471428571428571
202204,IA,19,-8.0,1.8571428571428572,2.857142857142857,-10.857142857142858,-12.428571428571429,5.857142857142857,965.0,7.0,2100282.0,1901965.0,34.4,776.3333333333334,120.33333333333331,8501.0,184.0,712288.0,29925.0,57673.0,23391.0,81545.0,5.298571428571429,0.33714285714285713,7.660000000000001,2.8185714285714285,4.428571428571429,4.788571428571428,3.312857142857143,4.827142857142857,0.8028571428571428,1.552857142857143,1.7714285714285716,0.24857142857142858,0.19285714285714287,0.41714285714285715
202205,IA,19,-5.0,5.142857142857143,5.428571428571429,-11.142857142857142,-10.857142857142858,5.0,810.0,17.0,2107385.0,1909060.0,21.4,737.6666666666666,88.0,8657.0,156.0,729700.0,17412.0,48733.0,12739.0,61675.0,4.658571428571428,0.3,6.602857142857142,2.487142857142857,4.3585714285714285,4.8100000000000005,3.345714285714286,4.882857142857143,0.8099999999999999,1.4842857142857144,1.804285714285714,0.24285714285714285,0.21714285714285714,0.4257142857142857
202206,IA,19,-2.142857142857143,8.857142857142858,14.142857142857142,-6.571428571428571,-10.428571428571429,3.857142857142857,595.0,52.0,2112651.0,1915810.0,22.2,692.6666666666666,49.333333333333336,8829.0,172.0,739566.0,9866.0,37911.0,6965.0,45015.0,4.458571428571429,0.22714285714285715,6.232857142857143,2.3814285714285717,4.395714285714286,4.908571428571428,3.392857142857143,5.035714285714286,0.7685714285714286,1.6242857142857143,1.8299999999999998,0.2557142857142857,0.1942857142857143,0.4628571428571429
202207,IA,19,-2.4285714285714284,8.142857142857142,13.0,-6.285714285714286,-11.0,4.0,392.0,44.0,2117901.0,1921774.0,5.4,692.3333333333334,54.0,8948.0,119.0,745530.0,5964.0,13892.0,4454.0,18371.0,4.2299999999999995,0.22714285714285715,6.071428571428571,2.365714285714286,4.284285714285715,4.892857142857143,3.5285714285714285,5.095714285714286,0.7871428571428571,1.5,1.8257142857142856,0.22,0.20285714285714285,0.4442857142857143
202208,IA,19,-3.5714285714285716,3.5714285714285716,19.571428571428573,-7.142857142857143,-12.714285714285714,4.857142857142857,294.0,62.0,2121370.0,1926587.0,6.9,671.6666666666666,34.666666666666664,9085.0,137.0,748849.0,3319.0,0.0,2577.0,2577.0,4.051428571428572,0.1842857142857143,6.0442857142857145,2.34,4.272857142857143,4.62,3.632857142857143,5.160000000000001,0.7871428571428571,1.43,1.7957142857142858,0.24714285714285714,0.19142857142857145,0.44
202209,IA,19,3.4285714285714284,8.857142857142858,41.714285714285715,-3.2857142857142856,-9.142857142857142,2.142857142857143,209.0,57.0,2124435.0,1930847.0,3.1,697.0,58.0,9171.0,86.0,755547.0,6698.0,0.0,1686.0,1686.0,3.82,0.21,5.741428571428571,2.2357142857142858,4.561428571428571,4.738571428571428,3.5585714285714287,5.127142857142857,0.7999999999999999,1.352857142857143,2.185714285714286,0.25285714285714284,0.21285714285714286,0.45142857142857146
202210,IA,19,-1.8571428571428572,4.571428571428571,11.285714285714286,-6.142857142857143,-11.0,3.5714285714285716,173.0,61.0,2127216.0,1934195.0,8.4,598.6666666666666,0.0,9262.0,91.0,756778.0,1231.0,0.0,992.0,992.0,3.7142857142857144,0.1757142857142857,5.744285714285715,2.204285714285714,4.2785714285714285,4.717142857142858,3.684285714285714,5.337142857142857,0.7671428571428571,1.3985714285714284,1.8157142857142858,0.23285714285714285,0.19714285714285712,0.42857142857142855
202211,IA,19,1.5714285714285714,6.571428571428571,71.57142857142857,-1.2857142857142858,-17.285714285714285,3.142857142857143,108.0,43.0,2129554.0,1937264.0,4.6,618.0,0.0,9349.0,87.0,757551.0,773.0,0.0,768.0,768.0,3.6385714285714283,0.18571428571428572,5.62,2.2171428571428575,4.104285714285714,4.811428571428571,3.8442857142857143,5.717142857142856,0.7271428571428571,1.3571428571428572,1.8128571428571427,0.27285714285714285,0.1757142857142857,0.44571428571428573
202212,IA,19,1.1428571428571428,5.857142857142857,50.857142857142854,-0.7142857142857143,-9.142857142857142,2.7142857142857144,88.0,42.0,2131576.0,1939664.0,3.8,592.3333333333334,0.0,9402.0,53.0,758294.0,743.0,0.0,761.0,761.0,3.498571428571428,0.15714285714285717,5.231428571428571,2.1228571428571428,4.254285714285714,4.918571428571428,3.6785714285714284,5.548571428571429,0.74,1.3928571428571428,1.8814285714285715,0.2714285714285714,0.24000000000000002,0.54
202213,IA,19,2.0,7.0,44.285714285714285,-1.0,-8.142857142857142,2.5714285714285716,85.0,37.0,2134012.0,1942135.0,3.8,593.0,0.0,9445.0,43.0,759048.0,754.0,0.0,669.0,669.0,3.4814285714285718,0.15857142857142859,5.034285714285715,2.05,4.1899999999999995,4.854285714285714,3.6314285714285717,5.4628571428571435,0.7528571428571428,1.4228571428571428,1.8785714285714286,0.2542857142857143,0.21428571428571427,0.48142857142857143
202214,IA,19,3.857142857142857,9.285714285714286,56.857142857142854,-1.0,-7.857142857142857,2.0,80.0,21.0,2136297.0,1945266.0,2.3,591.0,0.0,9454.0,9.0,759721.0,673.0,0.0,775.0,775.0,3.567142857142857,0.15857142857142859,5.147142857142858,2.177142857142857,4.168571428571428,4.9071428571428575,3.782857142857143,5.621428571428572,0.7571428571428571,1.4000000000000001,1.9028571428571428,0.2642857142857143,0.17857142857142858,0.49571428571428566
202215,IA,19,7.428571428571429,15.285714285714286,84.0,-0.8571428571428571,-11.714285714285714,2.142857142857143,82.0,28.0,2138496.0,1948096.0,5.4,580.6666666666666,0.0,9475.0,21.0,760781.0,1060.0,0.0,1064.0,1064.0,3.5942857142857143,0.18285714285714286,5.345714285714286,2.31,4.022857142857143,4.761428571428572,3.608571428571429,5.609999999999999,0.7557142857142857,1.3285714285714287,1.8028571428571427,0.26571428571428574,0.1842857142857143,0.4557142857142857
202216,IA,19,-0.7142857142857143,4.285714285714286,74.71428571428571,-1.0,-12.0,2.0,96.0,20.0,2140704.0,1951037.0,3.1,611.3333333333334,21.33333333333333,9510.0,35.0,762036.0,1255.0,0.0,1023.0,1023.0,3.7885714285714287,0.16857142857142857,5.557142857142857,2.392857142857143,4.201428571428571,4.974285714285714,3.584285714285714,5.325714285714286,0.76,1.3957142857142857,1.8942857142857144,0.26142857142857145,0.17142857142857143,0.5042857142857143
202217,IA,19,8.857142857142858,12.285714285714286,93.0,2.7142857142857144,-8.428571428571429,1.0,119.0,15.0,2142994.0,1953789.0,5.4,567.6666666666666,0.0,9529.0,19.0,763782.0,1746.0,0.0,1914.0,1914.0,3.8071428571428574,0.17285714285714285,5.562857142857142,2.391428571428572,4.138571428571429,4.812857142857142,3.248571428571428,5.115714285714286,0.7485714285714286,1.3414285714285714,1.8471428571428572,0.26142857142857145,0.20285714285714287,0.4542857142857143
