epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr,symptom:Fever,symptom:Low-grade fever,symptom:Cough,symptom:Sore throat,symptom:Headache,symptom:Fatigue,symptom:Vomiting,symptom:Diarrhea,symptom:Shortness of breath,symptom:Chest pain,symptom:Dizziness,symptom:Confusion,symptom:Generalized tonic–clonic seizure,symptom:Weakness
202016,X,US,-44.285714285714285,-19.285714285714285,-22.0,-51.142857142857146,-46.42857142857143,18.714285714285715,580.0,,,,9.9,8962091.666666666,687326.0,41512.0,15226.0,743405.0,198107.0,892787.0,208284.0,1103573.0,4.99,0.31857142857142856,4.494285714285715,1.4985714285714287,4.024285714285715,3.6785714285714284,2.1128571428571425,3.25,0.9885714285714285,1.4585714285714284,1.412857142857143,0.2642857142857143,0.15,0.3314285714285714
202017,X,US,-40.142857142857146,-14.857142857142858,-8.571428571428571,-48.285714285714285,-44.57142857142857,17.714285714285715,373.0,,,,9.5,8956472.333333334,683820.6666666666,56935.0,15423.0,949511.0,206106.0,1227282.0,226797.0,1457931.0,4.5128571428571425,0.27,4.008571428571429,1.3471428571428572,3.9957142857142856,3.8428571428571425,2.138571428571429,3.2800000000000002,0.9114285714285714,1.412857142857143,1.3914285714285715,0.25,0.15714285714285717,0.3442857142857143
202018,X,US,-35.0,-10.0,1.7142857142857142,-44.57142857142857,-42.57142857142857,15.285714285714286,516.0,,,,9.3,8945863.666666666,675412.0,70258.0,13323.0,1142454.0,192943.0,1624522.0,248415.0,1880193.0,4.377142857142857,0.2342857142857143,3.6157142857142857,1.2542857142857142,3.9642857142857144,3.8771428571428572,2.1257142857142854,3.2885714285714287,0.8514285714285714,1.3757142857142857,1.4042857142857144,0.24,0.15714285714285717,0.3514285714285714
202019,X,US,-30.142857142857142,-3.5714285714285716,9.428571428571429,-41.42857142857143,-39.57142857142857,14.571428571428571,472.0,,,,8.2,8940936.666666666,671914.3333333334,82477.0,12219.0,1317402.0,174948.0,1990063.0,229587.0,2226812.0,5.6571428571428575,0.21142857142857144,3.357142857142857,1.187142857142857,3.7685714285714282,3.8871428571428575,2.0942857142857143,3.224285714285714,0.78,1.2971428571428572,1.3771428571428572,0.23428571428571426,0.1542857142857143,0.34714285714285714
202020,X,US,-28.857142857142858,-5.142857142857143,14.428571428571429,-39.714285714285715,-37.57142857142857,13.857142857142858,453.0,,,,7.6,8936237.333333334,668171.6666666666,92357.0,9880.0,1473495.0,156093.0,2464977.0,221320.0,2692574.0,5.801428571428572,0.21857142857142858,3.2342857142857144,1.167142857142857,3.7885714285714287,3.9299999999999997,2.138571428571429,3.2600000000000002,0.7585714285714287,1.2842857142857143,1.4114285714285713,0.22571428571428573,0.15571428571428572,0.3485714285714286
202021,X,US,-25.0,-3.7142857142857144,23.142857142857142,-37.57142857142857,-35.714285714285715,12.857142857142858,417.0,,,,7.4,8929930.333333334,663064.3333333334,100756.0,8399.0,1626709.0,153214.0,2635990.0,212546.0,2855587.0,4.228571428571429,0.20285714285714285,2.987142857142857,1.1371428571428572,3.815714285714286,3.9285714285714284,2.1485714285714286,3.322857142857143,0.7328571428571429,1.262857142857143,1.437142857142857,0.23428571428571426,0.1542857142857143,0.35000000000000003
202022,X,US,-23.428571428571427,-3.5714285714285716,40.0,-36.285714285714285,-37.142857142857146,12.428571428571429,309.0,,,,6.1,8925270.0,660349.0,107223.0,6467.0,1772108.0,145399.0,2994208.0,213332.0,3218149.0,3.584285714285714,0.19142857142857145,2.7328571428571427,1.1057142857142856,3.748571428571428,3.8299999999999996,2.164285714285714,3.334285714285714,0.76,1.2671428571428573,1.4485714285714286,0.2285714285714286,0.15142857142857144,0.3457142857142857
202023,X,US,-19.142857142857142,-0.7142857142857143,38.285714285714285,-33.0,-30.428571428571427,10.571428571428571,208.0,,,,4.8,8924066.666666666,659536.0,113090.0,5867.0,1922168.0,150060.0,3332570.0,210862.0,3551181.0,3.334285714285714,0.18,2.5357142857142856,1.04,3.617142857142857,3.751428571428572,2.087142857142857,3.2457142857142856,0.7071428571428572,1.2428571428571427,1.4057142857142857,0.24285714285714285,0.1542857142857143,0.35571428571428576
202024,X,US,-16.428571428571427,-0.7142857142857143,49.714285714285715,-30.285714285714285,-29.285714285714285,9.428571428571429,278.0,,,,4.0,8922286.333333334,658123.3333333334,118159.0,5069.0,2070999.0,148831.0,3559016.0,220334.0,3786658.0,3.5271428571428567,0.19285714285714287,2.664285714285714,1.1042857142857143,3.781428571428571,4.13,2.2600000000000002,3.487142857142857,0.6971428571428572,1.2685714285714287,1.522857142857143,0.24,0.16142857142857145,0.38285714285714284
202025,X,US,-14.285714285714286,0.5714285714285714,59.42857142857143,-28.0,-29.0,8.428571428571429,246.0,,,,4.0,8922606.333333334,658691.3333333334,122313.0,4154.0,2253864.0,182865.0,3927966.0,317169.0,4253129.0,3.7414285714285715,0.23142857142857146,2.975714285714286,1.2042857142857142,3.85,4.265714285714286,2.3714285714285714,3.642857142857143,0.7071428571428572,1.2842857142857143,1.5557142857142858,0.23714285714285713,0.15857142857142859,0.39999999999999997
202026,X,US,-15.285714285714286,-1.0,56.57142857142857,-27.428571428571427,-29.857142857142858,8.714285714285714,469.0,,,,4.5,8924062.666666666,660724.0,126175.0,3862.0,2514151.0,260287.0,4274386.0,398540.0,4681654.0,4.271428571428571,0.2928571428571428,4.668571428571428,1.3257142857142858,4.005714285714285,4.425714285714286,2.43,3.882857142857143,0.7885714285714286,1.3457142857142856,1.637142857142857,0.24428571428571427,0.1642857142857143,0.41285714285714287
202027,X,US,-13.714285714285714,2.5714285714285716,64.14285714285714,-27.714285714285715,-35.142857142857146,9.0,824.0,,,,5.9,8927420.333333334,664733.6666666666,129848.0,3673.0,2850722.0,336571.0,4712689.0,526445.0,5250038.0,4.49,0.3157142857142857,3.7871428571428574,1.4157142857142857,4.077142857142857,4.28,2.4214285714285713,3.924285714285714,0.7928571428571428,1.3857142857142857,1.6228571428571428,0.24428571428571427,0.15857142857142859,0.3985714285714286
202028,X,US,-15.714285714285714,-2.2857142857142856,52.57142857142857,-27.714285714285715,-31.857142857142858,8.857142857142858,960.0,,,,7.6,8932468.0,669449.3333333334,135136.0,5288.0,3255185.0,404463.0,5349158.0,629520.0,5993288.0,4.795714285714285,0.3314285714285714,3.5485714285714285,1.502857142857143,4.1242857142857146,4.467142857142857,2.4971428571428573,4.0,0.8442857142857143,1.4142857142857144,1.7057142857142857,0.2542857142857143,0.16999999999999998,0.42
202029,X,US,-14.714285714285714,-1.4285714285714286,60.285714285714285,-28.142857142857142,-30.714285714285715,8.714285714285714,18510.0,,,,8.1,8934823.0,672118.6666666666,140696.0,5560.0,3708557.0,453372.0,5901428.0,657226.0,6577184.0,4.82,0.3085714285714286,3.544285714285714,1.5314285714285716,4.1814285714285715,4.401428571428572,2.434285714285714,3.8628571428571425,0.8371428571428572,1.412857142857143,1.6685714285714286,0.24,0.16857142857142857,0.4228571428571429
202030,X,US,-15.285714285714286,-3.0,57.0,-28.857142857142858,-30.857142857142858,8.714285714285714,32787.0,,,,7.6,8936937.333333334,674482.6666666666,147164.0,6468.0,4170629.0,462072.0,6130038.0,632626.0,6794091.0,4.302857142857143,0.26571428571428574,3.3557142857142854,1.4814285714285713,4.1571428571428575,4.341428571428572,2.4457142857142857,3.88,0.78,1.3785714285714286,1.6342857142857141,0.23857142857142857,0.16999999999999998,0.41285714285714287
202031,X,US,-14.571428571428571,-2.7142857142857144,57.57142857142857,-28.285714285714285,-31.285714285714285,8.428571428571429,38501.0,,,,6.9,8936878.333333334,674328.6666666666,155040.0,7876.0,4605819.0,435190.0,5725398.0,531398.0,6283140.0,4.132857142857143,0.25285714285714284,3.251428571428572,1.4728571428571429,4.134285714285714,4.258571428571429,2.4314285714285715,3.9771428571428573,0.7471428571428572,1.3728571428571428,1.6128571428571428,0.24571428571428572,0.16857142857142857,0.4042857142857143
202032,X,US,-13.857142857142858,-2.5714285714285716,58.0,-28.142857142857142,-31.142857142857142,8.142857142857142,33256.0,,,,6.3,8935771.0,672661.3333333334,162312.0,7272.0,4994646.0,388827.0,5569745.0,443425.0,6030169.0,3.8985714285714286,0.2357142857142857,3.1757142857142857,1.4185714285714286,4.0371428571428565,4.247142857142857,2.3714285714285714,4.0371428571428565,0.7042857142857143,1.3485714285714285,1.59,0.2571428571428572,0.17714285714285713,0.39999999999999997
202033,X,US,-14.714285714285714,-3.7142857142857144,56.285714285714285,-28.285714285714285,-31.0,7.714285714285714,31514.0,,,,5.6,8936140.333333334,672665.3333333334,169376.0,7064.0,5386411.0,391765.0,5609764.0,385519.0,6011492.0,3.7314285714285718,0.22142857142857145,3.12,1.3771428571428572,3.9857142857142853,4.251428571428572,2.347142857142857,3.85,0.6785714285714286,1.2757142857142856,1.5785714285714287,0.25285714285714284,0.17285714285714285,0.3985714285714286
202034,X,US,-15.142857142857142,-4.571428571428571,50.142857142857146,-28.714285714285715,-30.142857142857142,7.714285714285714,30668.0,,,,5.2,8933789.0,670428.6666666666,175531.0,6155.0,5688188.0,301777.0,5517924.0,335517.0,5867331.0,3.575714285714286,0.20285714285714285,3.032857142857143,1.332857142857143,3.89,4.177142857142857,2.302857142857143,3.6814285714285715,0.6542857142857142,1.2328571428571427,1.5371428571428571,0.2571428571428572,0.17142857142857143,0.42428571428571427
202035,X,US,-15.857142857142858,-5.571428571428571,41.142857142857146,-29.428571428571427,-29.571428571428573,8.0,29304.0,,,,4.4,8929998.333333334,665853.6666666666,181842.0,6311.0,5978702.0,290514.0,5568664.0,326519.0,5907628.0,3.44,0.1985714285714286,2.9614285714285713,1.3157142857142858,3.837142857142857,4.1571428571428575,2.2842857142857143,3.654285714285714,0.6485714285714286,1.217142857142857,1.5157142857142856,0.25142857142857145,0.16714285714285718,0.39285714285714285
202036,X,US,-13.428571428571429,-3.2857142857142856,48.714285714285715,-26.857142857142858,-29.857142857142858,6.714285714285714,27405.0,,,,4.0,8928191.333333334,663993.0,187651.0,5809.0,6265519.0,286817.0,5664549.0,313183.0,5989740.0,3.4414285714285713,0.20142857142857143,3.0142857142857147,1.3285714285714287,3.8614285714285717,4.277142857142858,2.3185714285714285,3.692857142857143,0.6657142857142857,1.2742857142857142,1.5400000000000003,0.27285714285714285,0.16999999999999998,0.4014285714285714
202037,X,US,-15.714285714285714,-5.714285714285714,45.142857142857146,-30.142857142857142,-34.42857142857143,7.857142857142857,27625.0,,,,3.9,8926817.666666666,662237.6666666666,192771.0,5120.0,6510246.0,244727.0,5333314.0,263758.0,5606552.0,3.4299999999999997,0.19428571428571426,3.108571428571428,1.3371428571428574,3.845714285714286,4.225714285714285,2.2671428571428573,3.6557142857142857,0.6714285714285715,1.23,1.5457142857142858,0.2671428571428571,0.16714285714285712,0.3914285714285714
202038,X,US,-15.0,-6.0,38.714285714285715,-29.285714285714285,-27.0,6.857142857142857,24454.0,,,,3.8,8927372.666666666,662171.0,198184.0,5413.0,6800495.0,290249.0,6399654.0,303958.0,6713222.0,3.5014285714285713,0.19857142857142857,3.204285714285714,1.3599999999999999,3.827142857142857,4.312857142857143,2.2199999999999998,3.572857142857143,0.6857142857142857,1.2328571428571427,1.4928571428571427,0.29285714285714287,0.17142857142857143,0.40714285714285714
202039,X,US,-15.285714285714286,-6.428571428571429,32.57142857142857,-30.142857142857142,-26.428571428571427,6.857142857142857,24484.0,,,,4.3,8929992.666666666,664379.0,203497.0,5313.0,7093273.0,292778.0,6507506.0,317266.0,6834689.0,3.5242857142857145,0.20857142857142857,3.4057142857142857,1.4142857142857144,3.837142857142857,4.378571428571428,2.2257142857142855,3.5414285714285714,0.6928571428571428,1.2357142857142858,1.4885714285714287,0.2842857142857143,0.17285714285714285,0.40857142857142853
202040,X,US,-14.571428571428571,-5.0,22.285714285714285,-29.714285714285715,-25.714285714285715,6.571428571428571,26996.0,,,,4.4,8927674.666666666,661619.6666666666,208345.0,4848.0,7395395.0,302122.0,6471988.0,329498.0,6810066.0,3.5685714285714285,0.24571428571428572,3.5042857142857144,1.4314285714285713,3.8314285714285714,4.474285714285714,2.3757142857142854,3.4985714285714287,0.6942857142857143,1.6657142857142857,1.4885714285714287,0.30428571428571427,0.17142857142857143,0.42142857142857143
202041,X,US,-15.142857142857142,-5.142857142857143,27.714285714285715,-29.0,-26.0,6.571428571428571,32669.0,,,,5.4,8932952.0,665868.0,213365.0,5020.0,7729856.0,334461.0,7590541.0,394144.0,8000956.0,3.8971428571428572,0.26285714285714284,3.8300000000000005,1.5214285714285716,3.91,4.49,2.345714285714286,3.518571428571429,0.76,1.3257142857142856,1.4957142857142858,0.2742857142857143,0.18142857142857144,0.42714285714285716
202042,X,US,-15.714285714285714,-6.285714285714286,21.285714285714285,-29.285714285714285,-26.571428571428573,7.428571428571429,36278.0,12.0,,,6.2,8929141.666666666,661213.3333333334,218514.0,5149.0,8118154.0,388298.0,7108997.0,440405.0,7572740.0,3.532857142857143,0.22,3.6371428571428575,1.4428571428571428,3.9085714285714284,4.29,2.312857142857143,3.4614285714285713,0.7128571428571429,1.2485714285714287,1.502857142857143,0.2714285714285714,0.18285714285714286,0.41000000000000003
202043,X,US,-16.571428571428573,-6.857142857142857,14.714285714285714,-29.142857142857142,-25.142857142857142,7.285714285714286,41095.0,218.0,,,7.4,8932984.333333334,663852.0,224416.0,5902.0,8603145.0,484991.0,7955606.0,548027.0,8532337.0,3.5614285714285714,0.22428571428571428,3.7314285714285718,1.4585714285714284,3.94,4.402857142857143,2.2885714285714287,3.4785714285714286,0.7142857142857143,1.2571428571428573,1.5385714285714285,0.26857142857142857,0.18142857142857144,0.4185714285714286
202044,X,US,-16.714285714285715,-5.714285714285714,1.8571428571428572,-31.142857142857142,-25.428571428571427,7.857142857142857,46076.0,428.0,,,9.1,8935628.666666666,665854.6666666666,230494.0,6078.0,9175091.0,571946.0,8080638.0,651019.0,8762218.0,3.5471428571428567,0.22142857142857145,3.822857142857143,1.4742857142857144,3.8314285714285714,4.197142857142857,2.3042857142857143,3.3642857142857143,0.7357142857142858,1.2357142857142858,1.4642857142857142,0.2842857142857143,0.17857142857142858,0.3914285714285714
202045,X,US,-16.571428571428573,-7.428571428571429,6.142857142857143,-32.57142857142857,-25.428571428571427,7.857142857142857,55419.0,477.0,,,12.0,8946306.333333334,674758.3333333334,237880.0,7386.0,9952093.0,777002.0,8786049.0,885650.0,9696731.0,3.6228571428571428,0.25,3.8514285714285714,1.5399999999999998,3.801428571428571,3.9585714285714286,2.1928571428571426,3.1671428571428573,0.6685714285714285,1.1942857142857142,1.417142857142857,0.31285714285714283,0.17285714285714285,0.37714285714285717
202046,X,US,-18.0,-8.142857142857142,-3.2857142857142856,-34.285714285714285,-26.571428571428573,9.0,69765.0,585.0,,,15.6,8948161.666666666,675853.3333333334,245999.0,8119.0,10980847.0,1028754.0,9674204.0,1185417.0,10881658.0,3.8842857142857143,0.2671428571428572,4.171428571428572,1.5771428571428572,3.9985714285714287,4.33,2.29,3.3728571428571428,0.7271428571428571,1.2771428571428571,1.5042857142857142,0.27999999999999997,0.18571428571428572,0.40714285714285714
202047,X,US,-19.571428571428573,-7.0,-7.142857142857143,-34.0,-25.857142857142858,9.142857142857142,81601.0,548.0,,,17.7,8954059.333333334,680403.6666666666,256972.0,10973.0,12186189.0,1205342.0,11386333.0,1292388.0,12707239.0,4.098571428571429,0.2785714285714286,4.397142857142857,1.6342857142857141,4.031428571428571,4.314285714285714,2.2885714285714287,3.3985714285714286,0.7557142857142857,1.3071428571428572,1.5014285714285713,0.26285714285714284,0.18142857142857144,0.41428571428571426
202048,X,US,-24.714285714285715,-6.428571428571429,-7.571428571428571,-38.714285714285715,-40.57142857142857,12.285714285714286,85943.0,590.0,,,18.4,8956706.333333334,681728.6666666666,268055.0,11083.0,13367277.0,1181088.0,10381101.0,1205170.0,11616025.0,3.782857142857143,0.2571428571428572,4.178571428571429,1.5685714285714287,3.9171428571428573,3.934285714285714,2.2971428571428567,3.295714285714286,0.71,1.3214285714285714,1.457142857142857,0.22571428571428573,0.16285714285714287,0.35285714285714287
202049,X,US,-19.857142857142858,-8.571428571428571,-16.0,-35.57142857142857,-26.571428571428573,9.857142857142858,94809.0,577.0,,,19.2,8966048.0,688311.3333333334,283786.0,15731.0,14735732.0,1368455.0,10945658.0,1494743.0,12469415.0,3.9314285714285715,0.26,4.3914285714285715,1.5571428571428572,4.111428571428571,4.252857142857143,2.337142857142857,3.3742857142857146,0.7542857142857143,1.3314285714285714,1.5185714285714287,0.25285714285714284,0.17857142857142858,0.39714285714285713
202050,X,US,-20.0,-7.714285714285714,-14.571428571428571,-37.42857142857143,-26.285714285714285,9.571428571428571,100590.0,605.0,,,19.7,8977376.333333334,698634.3333333334,301150.0,17364.0,16248714.0,1512982.0,11244475.0,1501688.0,12775466.0,3.93,0.2642857142857143,4.319999999999999,1.5185714285714287,4.077142857142857,4.1814285714285715,2.294285714285714,3.37,0.7514285714285714,1.33,1.4942857142857144,0.25142857142857145,0.18714285714285714,0.4042857142857143
202051,X,US,-19.571428571428573,-6.0,-22.0,-37.0,-27.714285714285715,10.428571428571429,104346.0,794.0,0.0,0.0,19.0,8978649.333333334,698155.0,320109.0,18959.0,17801781.0,1553067.0,10984578.0,1500023.0,12519388.0,3.748571428571428,0.24714285714285714,4.228571428571429,1.5,3.9214285714285713,3.9714285714285715,2.2328571428571427,3.27,0.7057142857142856,1.3314285714285714,1.4728571428571429,0.23285714285714285,0.16571428571428573,0.3757142857142857
202052,X,US,-22.428571428571427,-2.7142857142857144,-17.428571428571427,-39.142857142857146,-42.57142857142857,12.428571428571429,104873.0,874.0,0.0,0.0,19.1,8981858.0,699598.6666666666,336545.0,16436.0,19167151.0,1365370.0,9639304.0,1340780.0,11014367.0,3.61,0.25142857142857145,4.144285714285714,1.5557142857142858,3.8771428571428572,3.6771428571428575,2.3299999999999996,3.2485714285714287,0.6728571428571428,1.337142857142857,1.4657142857142857,0.19571428571428573,0.1442857142857143,0.33285714285714285
202053,X,US,-22.285714285714285,-9.142857142857142,-12.857142857142858,-40.57142857142857,-42.714285714285715,14.285714285714286,111218.0,738.0,0.0,0.0,19.5,8988340.333333334,703261.6666666666,355281.0,18736.0,20667308.0,1500157.0,8987660.0,1592312.0,10616924.0,3.8971428571428572,0.26857142857142857,4.57,1.6385714285714286,4.354285714285714,4.131428571428572,2.5828571428571427,3.5285714285714285,0.7300000000000001,1.4728571428571429,1.9914285714285713,0.2057142857142857,0.1457142857142857,0.35857142857142854
202101,X,US,-23.0,-10.571428571428571,-22.857142857142858,-38.57142857142857,-27.857142857142858,11.142857142857142,117582.0,665.0,0.0,0.0,20.8,8987259.0,701158.3333333334,377523.0,22242.0,22400695.0,1733387.0,11056376.0,1758969.0,12856253.0,3.8099999999999996,0.26,4.2785714285714285,1.5,4.255714285714285,4.312857142857143,2.382857142857143,3.5042857142857144,0.7342857142857142,1.4028571428571428,1.5514285714285714,0.23714285714285713,0.16142857142857145,0.3842857142857143
202102,X,US,-24.857142857142858,-12.571428571428571,-20.857142857142858,-40.0,-28.0,10.714285714285714,109775.0,660.0,0.0,0.0,18.4,8988568.0,701171.3333333334,400971.0,23448.0,23962509.0,1561814.0,11075309.0,1455143.0,12569103.0,3.6471428571428572,0.2414285714285714,4.035714285714286,1.3985714285714284,4.132857142857143,4.321428571428571,2.3414285714285716,3.4785714285714286,0.7314285714285714,1.3557142857142856,1.5357142857142858,0.24,0.1642857142857143,0.39999999999999997
202103,X,US,-25.142857142857142,-13.714285714285714,-18.142857142857142,-41.142857142857146,-29.571428571428573,10.714285714285714,96407.0,545.0,0.0,0.0,15.9,8979422.666666666,693079.0,422729.0,21758.0,25185343.0,1222834.0,10647588.0,1184338.0,11874251.0,3.5300000000000002,0.21857142857142858,3.8871428571428575,1.3942857142857144,4.2214285714285715,4.297142857142857,2.3814285714285717,3.54,0.7314285714285714,1.3814285714285715,1.5728571428571427,0.25142857142857145,0.16714285714285712,0.39285714285714285
202104,X,US,-26.0,-14.428571428571429,-26.285714285714285,-41.42857142857143,-27.571428571428573,10.571428571428571,82343.0,593.0,0.0,0.0,13.3,8969250.666666666,683727.3333333334,444607.0,21878.0,26242027.0,1056684.0,10298431.0,987992.0,11324663.0,3.5085714285714285,0.20857142857142857,3.82,1.3885714285714286,4.154285714285714,4.368571428571428,2.394285714285714,3.57,0.7328571428571429,1.3614285714285714,1.59,0.2542857142857143,0.16999999999999998,0.39714285714285713
202105,X,US,-24.285714285714285,-12.714285714285714,-23.0,-40.857142857142854,-27.857142857142858,10.428571428571429,70684.0,516.0,0.0,0.0,11.4,8964499.0,678206.3333333334,465990.0,21383.0,27093696.0,851669.0,9788713.0,779947.0,10598722.0,3.394285714285714,0.19999999999999998,3.704285714285714,1.3914285714285715,4.175714285714286,4.37,2.41,3.5614285714285714,0.7428571428571429,1.3771428571428572,1.5871428571428574,0.2557142857142857,0.1757142857142857,0.40714285714285714
